,Region_annotation
8316,Unassigned
8317,Unassigned
8318,Unassigned
8319,Unassigned
8320,Unassigned
8322,Unassigned
8324,Unassigned
8325,Unassigned
8326,Unassigned
8327,Unassigned
8328,Unassigned
8329,Unassigned
8330,Unassigned
8331,Unassigned
8332,Unassigned
8333,Unassigned
8334,Unassigned
8336,Unassigned
8338,Unassigned
8339,Unassigned
8340,Unassigned
8341,Unassigned
8342,Unassigned
8343,Unassigned
8344,Unassigned
8345,Unassigned
8346,Unassigned
8347,Unassigned
8348,Unassigned
8349,Unassigned
8350,Unassigned
8351,Unassigned
8353,Unassigned
8354,Unassigned
8355,Unassigned
8356,Unassigned
8357,Unassigned
8358,Unassigned
8359,Unassigned
8360,Unassigned
8361,Unassigned
8362,Unassigned
8363,Unassigned
8364,Unassigned
8365,Unassigned
8366,Unassigned
8367,Unassigned
8369,Unassigned
8370,Unassigned
8371,Unassigned
8372,Unassigned
8373,Unassigned
8374,Unassigned
8375,Unassigned
8376,Unassigned
8378,Unassigned
8379,Unassigned
8380,Unassigned
8381,Unassigned
8382,Unassigned
8383,Unassigned
8384,Unassigned
8386,Unassigned
8387,Unassigned
8388,Unassigned
8390,Unassigned
8391,Unassigned
8393,Unassigned
8395,Unassigned
8396,Unassigned
8397,Unassigned
8398,Unassigned
8399,Unassigned
8400,Unassigned
8401,Unassigned
8402,Unassigned
8403,Unassigned
8404,Unassigned
8405,Unassigned
8408,Unassigned
8409,Unassigned
8410,Unassigned
8411,Unassigned
8412,Unassigned
8413,Unassigned
8414,Unassigned
8415,Unassigned
8416,Unassigned
8417,Unassigned
8418,Unassigned
8419,Unassigned
8420,Unassigned
8421,Unassigned
8422,Unassigned
8423,Unassigned
8424,Unassigned
8425,Unassigned
8426,Unassigned
8427,Unassigned
8428,Unassigned
8429,Unassigned
8430,Unassigned
8431,Unassigned
8432,Unassigned
8433,Unassigned
8434,Unassigned
8435,Unassigned
8436,Unassigned
8437,Unassigned
8438,Unassigned
8439,Unassigned
8440,Unassigned
8441,Unassigned
8442,Unassigned
8443,Unassigned
8444,Unassigned
8445,Unassigned
8446,Unassigned
8447,Unassigned
8448,Unassigned
8449,Unassigned
8450,Unassigned
8451,Unassigned
8452,Unassigned
8454,Unassigned
8456,Unassigned
8457,Unassigned
8458,Unassigned
8459,Unassigned
8460,Unassigned
8461,Unassigned
8462,Unassigned
8463,Unassigned
8464,Unassigned
8465,Unassigned
8466,Unassigned
8467,Unassigned
8468,Unassigned
8469,Unassigned
8470,Unassigned
8471,Unassigned
8472,Unassigned
8473,Unassigned
8474,Unassigned
8475,Unassigned
8476,Unassigned
8477,Unassigned
8478,Unassigned
8479,Unassigned
8480,Unassigned
8481,Unassigned
8484,Unassigned
8485,Unassigned
8486,Unassigned
8487,Unassigned
8488,Unassigned
8489,Unassigned
8490,Unassigned
8491,Unassigned
8492,Unassigned
8493,Unassigned
8494,Unassigned
8495,Unassigned
8496,Unassigned
8497,Unassigned
8498,Unassigned
8499,Unassigned
8500,Unassigned
8501,Unassigned
8502,Unassigned
8503,Unassigned
8504,Unassigned
8505,Unassigned
8508,Unassigned
8510,Unassigned
8513,Unassigned
8514,Unassigned
8515,Unassigned
8516,Unassigned
8517,Unassigned
8518,Unassigned
8519,Unassigned
8520,Unassigned
8522,Unassigned
8523,Unassigned
8525,Unassigned
8527,Unassigned
8528,Unassigned
8529,Unassigned
8530,Unassigned
8531,Unassigned
8534,Unassigned
8536,Unassigned
8537,Unassigned
8538,Unassigned
8539,Unassigned
8540,Unassigned
8541,Unassigned
8542,Unassigned
8543,Unassigned
8544,Unassigned
8547,Unassigned
8549,Unassigned
8552,Unassigned
8554,Unassigned
8555,Unassigned
8556,Unassigned
8557,Unassigned
8559,Unassigned
8560,Unassigned
8563,Unassigned
8564,Unassigned
8566,Unassigned
8568,Unassigned
8569,Unassigned
8570,Unassigned
8571,Unassigned
8572,Unassigned
8573,Unassigned
8574,Unassigned
8575,Unassigned
8576,Unassigned
8577,Unassigned
8578,Unassigned
8579,Unassigned
8580,Unassigned
8581,Unassigned
8582,Unassigned
8583,Unassigned
8584,Unassigned
8585,Unassigned
8586,Unassigned
8587,Unassigned
8588,Unassigned
8589,Unassigned
8590,Unassigned
8592,Unassigned
8594,Unassigned
8595,Unassigned
8597,Unassigned
8598,Unassigned
8599,Unassigned
8600,Unassigned
8601,Unassigned
8602,Unassigned
8603,Unassigned
8605,Unassigned
8606,Unassigned
8607,Unassigned
8608,Unassigned
8609,Unassigned
8610,Unassigned
8611,Unassigned
8612,Unassigned
8613,Unassigned
8615,Unassigned
8616,Unassigned
8617,Unassigned
8618,Unassigned
8619,Unassigned
8620,Unassigned
8621,Unassigned
8622,Unassigned
8623,Unassigned
8624,Unassigned
8625,Unassigned
8626,Unassigned
8627,Unassigned
8628,Unassigned
8629,Unassigned
8630,Unassigned
8632,Unassigned
8633,Unassigned
8634,Unassigned
8635,Unassigned
8636,Unassigned
8637,Unassigned
8638,Unassigned
8639,Unassigned
8641,Unassigned
8642,Unassigned
8643,Unassigned
8644,Unassigned
8645,Unassigned
8647,Unassigned
8648,Unassigned
8649,Unassigned
8650,Unassigned
8651,Unassigned
8652,Unassigned
8653,Unassigned
8654,Unassigned
8656,Unassigned
8657,Unassigned
8658,Unassigned
8659,Unassigned
8660,Unassigned
8661,Unassigned
8662,Unassigned
8663,Unassigned
8664,Unassigned
8665,Unassigned
8666,Unassigned
8667,Unassigned
8668,Unassigned
8669,Unassigned
8670,Unassigned
8671,Unassigned
8672,Unassigned
8673,Unassigned
8674,Unassigned
8675,Unassigned
8676,Unassigned
8677,Unassigned
8678,Unassigned
8679,Unassigned
8681,Unassigned
8682,Unassigned
8683,Unassigned
8684,Unassigned
8685,Unassigned
8686,Unassigned
8687,Unassigned
8688,Unassigned
8689,Unassigned
8690,Unassigned
8691,Unassigned
8692,Unassigned
8693,Unassigned
8694,Unassigned
8696,Unassigned
8697,Unassigned
8698,Unassigned
8699,Unassigned
8700,Unassigned
8701,Unassigned
8702,Unassigned
8703,Unassigned
8705,Unassigned
8706,Unassigned
8708,Unassigned
8709,Unassigned
8710,Unassigned
8711,Unassigned
8712,Unassigned
8713,Unassigned
8714,Unassigned
8715,Unassigned
8716,Unassigned
8717,Unassigned
8718,Unassigned
8719,Unassigned
8720,Unassigned
8721,Unassigned
8722,Unassigned
8723,Unassigned
8724,Unassigned
8725,Unassigned
8726,Unassigned
8729,Unassigned
8731,Unassigned
8732,Unassigned
8733,Unassigned
8734,Unassigned
8735,Unassigned
8736,Unassigned
8737,Unassigned
8738,Unassigned
8739,Unassigned
8740,Unassigned
8741,Unassigned
8742,Unassigned
8743,Unassigned
8747,Unassigned
8748,Unassigned
8749,Unassigned
8750,Unassigned
8751,Unassigned
8752,Unassigned
8753,Unassigned
8757,Unassigned
8759,Unassigned
8760,Unassigned
8761,Unassigned
8762,Unassigned
8763,Unassigned
8764,Unassigned
8765,Unassigned
8766,Unassigned
8767,Unassigned
8768,Unassigned
8769,Unassigned
8771,Unassigned
8773,Unassigned
8775,Unassigned
8777,Unassigned
8778,Unassigned
8779,Unassigned
8781,Unassigned
8782,Unassigned
8783,Unassigned
8784,Unassigned
8785,Unassigned
8786,Unassigned
8787,Unassigned
8788,Unassigned
8789,Unassigned
8790,Unassigned
8791,Unassigned
8792,Unassigned
8793,Unassigned
8794,Unassigned
8795,Unassigned
8797,Unassigned
8802,Unassigned
8803,Unassigned
8804,Unassigned
8805,Unassigned
8806,Unassigned
8807,Unassigned
8808,Unassigned
8809,Unassigned
8839,Unassigned
8845,Unassigned
8852,Unassigned
8858,Unassigned
8862,Unassigned
8865,Unassigned
8869,Unassigned
8871,Unassigned
8875,Unassigned
8879,Unassigned
8888,Unassigned
8898,Unassigned
8941,Unassigned
8942,Unassigned
8943,Unassigned
8944,Unassigned
8945,Unassigned
8946,Unassigned
8947,Unassigned
8948,Unassigned
8949,Unassigned
8950,Unassigned
8951,Unassigned
8952,Unassigned
8953,Unassigned
8954,Unassigned
8957,Unassigned
8958,Unassigned
8960,Unassigned
8962,Unassigned
8963,Unassigned
8964,Unassigned
8965,Unassigned
8966,Unassigned
8967,Unassigned
8969,Unassigned
8970,Unassigned
8971,Unassigned
8972,Unassigned
8973,Unassigned
8974,Unassigned
8975,Unassigned
8976,Unassigned
8977,Unassigned
8978,Unassigned
8979,Unassigned
8980,Unassigned
8981,Unassigned
8982,DCIS2
8983,DCIS2
8984,Unassigned
8985,Unassigned
8986,DCIS2
8987,Unassigned
8988,Unassigned
8989,Unassigned
8991,Unassigned
8992,Unassigned
8993,Unassigned
8994,Unassigned
8995,Unassigned
8996,Unassigned
8997,Unassigned
8998,Unassigned
8999,Unassigned
9000,Unassigned
9001,Unassigned
9002,Unassigned
9003,Unassigned
9004,Unassigned
9006,Unassigned
9007,DCIS2
9009,Unassigned
9010,Unassigned
9011,Unassigned
9012,Unassigned
9013,DCIS2
9014,Unassigned
9015,Unassigned
9016,DCIS2
9017,DCIS2
9018,Unassigned
9019,Unassigned
9020,Unassigned
9021,Unassigned
9022,Unassigned
9023,Unassigned
9024,Unassigned
9025,Unassigned
9026,Unassigned
9027,Unassigned
9028,Unassigned
9029,Unassigned
9032,Unassigned
9034,Unassigned
9035,Unassigned
9036,Unassigned
9037,Unassigned
9038,Unassigned
9039,Unassigned
9040,Unassigned
9041,Unassigned
9042,Unassigned
9043,Unassigned
9044,Unassigned
9045,Unassigned
9046,Unassigned
9047,Unassigned
9048,Unassigned
9049,Unassigned
9050,Unassigned
9051,Unassigned
9052,Unassigned
9053,Unassigned
9054,Unassigned
9055,Unassigned
9056,Unassigned
9057,Unassigned
9058,Unassigned
9059,Unassigned
9060,Unassigned
9061,Unassigned
9062,Unassigned
9063,Unassigned
9065,Unassigned
9066,Unassigned
9067,Unassigned
9068,Unassigned
9069,Unassigned
9070,Unassigned
9071,Unassigned
9072,Unassigned
9073,Unassigned
9074,Unassigned
9075,Unassigned
9076,Unassigned
9077,Unassigned
9078,Unassigned
9079,Unassigned
9080,Unassigned
9081,Unassigned
9082,Unassigned
9083,Unassigned
9084,Unassigned
9085,Unassigned
9087,Unassigned
9088,Unassigned
9090,Unassigned
9091,Unassigned
9092,Unassigned
9093,Unassigned
9094,Unassigned
9095,Unassigned
9096,Unassigned
9097,Unassigned
9098,Unassigned
9099,Unassigned
9100,Unassigned
9101,Unassigned
9102,Unassigned
9103,Unassigned
9104,Unassigned
9105,Unassigned
9106,Unassigned
9107,Unassigned
9108,Unassigned
9109,Unassigned
9110,Unassigned
9111,Unassigned
9112,Unassigned
9113,Unassigned
9114,Unassigned
9115,Unassigned
9116,Unassigned
9117,Unassigned
9118,Unassigned
9119,Unassigned
9120,Unassigned
9121,Unassigned
9122,Unassigned
9123,Unassigned
9124,Unassigned
9125,Unassigned
9126,Unassigned
9127,Unassigned
9128,Unassigned
9129,Unassigned
9130,Unassigned
9132,Unassigned
9133,Unassigned
9134,Unassigned
9135,Unassigned
9136,Unassigned
9138,Unassigned
9139,Unassigned
9142,Unassigned
9143,Unassigned
9144,Unassigned
9145,Unassigned
9146,Unassigned
9147,Unassigned
9148,Unassigned
9149,Unassigned
9150,Unassigned
9151,Unassigned
9152,Unassigned
9153,Unassigned
9154,Unassigned
9155,Unassigned
9156,Unassigned
9157,Unassigned
9158,Unassigned
9160,Unassigned
9163,Unassigned
9164,Unassigned
9165,Unassigned
9166,Unassigned
9167,Unassigned
9168,Unassigned
9169,Unassigned
9170,Unassigned
9171,Unassigned
9172,Unassigned
9173,Unassigned
9175,Unassigned
9176,Unassigned
9177,Unassigned
9178,Unassigned
9179,Unassigned
9180,Unassigned
9181,Unassigned
9182,Unassigned
9183,Unassigned
9184,Unassigned
9185,Unassigned
9186,Unassigned
9187,Unassigned
9188,Unassigned
9190,Unassigned
9191,Unassigned
9192,Unassigned
9193,Unassigned
9194,Unassigned
9195,Unassigned
9196,Unassigned
9197,Unassigned
9198,Unassigned
9199,Unassigned
9200,Unassigned
9201,Unassigned
9202,Unassigned
9203,Unassigned
9204,Unassigned
9205,Unassigned
9206,Unassigned
9208,Unassigned
9209,Unassigned
9210,Unassigned
9212,Unassigned
9213,Unassigned
9214,Unassigned
9215,Unassigned
9216,Unassigned
9217,Unassigned
9218,Unassigned
9219,Unassigned
9220,Unassigned
9221,Unassigned
9222,Unassigned
9223,Unassigned
9224,Unassigned
9225,Unassigned
9227,Unassigned
9228,Unassigned
9229,Unassigned
9230,Unassigned
9231,Unassigned
9232,Unassigned
9233,Unassigned
9234,Unassigned
9235,Unassigned
9236,Unassigned
9237,Unassigned
9238,Unassigned
9239,Unassigned
9240,Unassigned
9241,Unassigned
9242,Unassigned
9243,Unassigned
9244,Unassigned
9245,Unassigned
9246,Unassigned
9247,Unassigned
9248,Unassigned
9250,Unassigned
9251,Unassigned
9252,Unassigned
9253,Unassigned
9254,Unassigned
9256,Unassigned
9257,Unassigned
9258,Unassigned
9259,Unassigned
9260,Unassigned
9261,Unassigned
9262,Unassigned
9263,Unassigned
9265,Unassigned
9266,Unassigned
9267,Unassigned
9268,Unassigned
9269,Unassigned
9270,Unassigned
9271,Unassigned
9272,Unassigned
9273,Unassigned
9274,Unassigned
9275,Unassigned
9276,Unassigned
9277,Unassigned
9278,Unassigned
9279,Unassigned
9280,Unassigned
9281,Unassigned
9283,Unassigned
9284,Unassigned
9285,Unassigned
9286,Unassigned
9287,Unassigned
9288,Unassigned
9289,Unassigned
9290,Unassigned
9291,Unassigned
9292,Unassigned
9294,Unassigned
9295,Unassigned
9296,Unassigned
9297,Unassigned
9298,Unassigned
9299,Unassigned
9300,Unassigned
9301,Unassigned
9302,Unassigned
9303,Unassigned
9304,Unassigned
9305,Unassigned
9306,Unassigned
9307,Unassigned
9308,Unassigned
9309,Unassigned
9310,Unassigned
9311,Unassigned
9312,Unassigned
9313,Unassigned
9314,Unassigned
9316,Unassigned
9318,Unassigned
9319,Unassigned
9320,Unassigned
9321,Unassigned
9322,Unassigned
9323,Unassigned
9324,Unassigned
9325,Unassigned
9326,Unassigned
9327,Unassigned
9328,Unassigned
9329,Unassigned
9331,Unassigned
9332,Unassigned
9333,Unassigned
9334,Unassigned
9335,Unassigned
9336,Unassigned
9337,Unassigned
9338,Unassigned
9339,Unassigned
9340,Unassigned
9341,Unassigned
9342,Unassigned
9343,Unassigned
9344,Unassigned
9345,Unassigned
9346,Unassigned
9347,Unassigned
9348,Unassigned
9349,Unassigned
9350,Unassigned
9351,Unassigned
9352,Unassigned
9353,Unassigned
9354,Unassigned
9355,Unassigned
9356,Unassigned
9357,Unassigned
9358,Unassigned
9359,Unassigned
9360,Unassigned
9361,Unassigned
9362,Unassigned
9363,Unassigned
9364,Unassigned
9365,Unassigned
9366,Unassigned
9367,Unassigned
9368,Unassigned
9369,Unassigned
9370,Unassigned
9371,Unassigned
9372,Unassigned
9373,Unassigned
9374,Unassigned
9375,Unassigned
9376,Unassigned
9377,Unassigned
9378,Unassigned
9379,Unassigned
9380,Unassigned
9381,Unassigned
9382,Unassigned
9383,Unassigned
9384,Unassigned
9385,Unassigned
9386,Unassigned
9387,Unassigned
9388,Unassigned
9390,Unassigned
9391,Unassigned
9392,Unassigned
9393,Unassigned
9394,Unassigned
9395,Unassigned
9396,Unassigned
9397,Unassigned
9398,Unassigned
9399,Unassigned
9400,Unassigned
9401,Unassigned
9402,Unassigned
9403,Unassigned
9404,Unassigned
9405,Unassigned
9407,Unassigned
9408,Unassigned
9409,Unassigned
9410,Unassigned
9411,Unassigned
9412,Unassigned
9413,Unassigned
9414,Unassigned
9415,Unassigned
9416,Unassigned
9417,Unassigned
9418,Unassigned
9419,Unassigned
9420,Unassigned
9421,Unassigned
9424,Unassigned
9425,Unassigned
9426,Unassigned
9427,Unassigned
9428,Unassigned
9429,Unassigned
9430,Unassigned
9432,Unassigned
9434,Unassigned
9435,Unassigned
9436,Unassigned
9437,Unassigned
9438,Unassigned
9439,Unassigned
9440,Unassigned
9441,Unassigned
9442,Unassigned
9443,Unassigned
9444,Unassigned
9445,Unassigned
9446,Unassigned
9447,Unassigned
9448,Unassigned
9449,Unassigned
9450,Unassigned
9451,Unassigned
9452,Unassigned
9453,Unassigned
9454,Unassigned
9455,Unassigned
9456,Unassigned
9459,Unassigned
9460,Unassigned
9461,Unassigned
9462,Unassigned
9464,Unassigned
9465,Unassigned
9467,Unassigned
9468,Unassigned
9469,Unassigned
9470,Unassigned
9471,Unassigned
9472,Unassigned
9473,Unassigned
9476,Unassigned
9478,Unassigned
9483,Unassigned
9484,Unassigned
9485,Unassigned
9486,Unassigned
9487,Unassigned
9488,Unassigned
9489,Unassigned
9490,Unassigned
9491,Unassigned
9492,Unassigned
9493,Unassigned
9494,Unassigned
9495,Unassigned
9496,Unassigned
9497,Unassigned
9498,Unassigned
9499,Unassigned
9500,Unassigned
9501,Unassigned
9503,Unassigned
9504,Unassigned
9505,Unassigned
9506,Unassigned
9507,Unassigned
9508,Unassigned
9510,Unassigned
9511,Unassigned
9512,Unassigned
9513,DCIS2
9514,DCIS2
9515,Unassigned
9516,DCIS2
9517,DCIS2
9518,DCIS2
9519,DCIS2
9520,DCIS2
9521,DCIS2
9522,Unassigned
9523,Unassigned
9524,Unassigned
9525,DCIS2
9540,Unassigned
9579,Unassigned
9582,Unassigned
9611,Unassigned
9612,Unassigned
9613,Unassigned
9616,Unassigned
9617,Unassigned
9618,Unassigned
9620,Unassigned
9621,Unassigned
9622,Unassigned
9623,Unassigned
9624,Unassigned
9625,Unassigned
9626,Unassigned
9627,Unassigned
9633,Unassigned
9634,Unassigned
9636,Unassigned
9638,Unassigned
9639,Unassigned
9640,Unassigned
9641,Unassigned
9642,Unassigned
9643,Unassigned
9644,Unassigned
9645,Unassigned
9646,Unassigned
9649,Unassigned
9651,Unassigned
9653,Unassigned
9654,Unassigned
9657,Unassigned
9658,Unassigned
9659,Unassigned
9660,Unassigned
9662,Unassigned
9663,Unassigned
9664,Unassigned
9665,Unassigned
9666,Unassigned
9716,Unassigned
9717,Unassigned
9718,Unassigned
9719,Unassigned
9720,Unassigned
9721,DCIS2
9722,Unassigned
9723,DCIS2
9724,Unassigned
9725,DCIS2
9726,DCIS2
9727,Unassigned
9728,DCIS2
9729,Unassigned
9730,Unassigned
9731,DCIS2
9732,Unassigned
9733,DCIS2
9734,DCIS2
9735,DCIS2
9736,DCIS2
9737,DCIS2
9738,DCIS2
9739,DCIS2
9741,DCIS2
9742,DCIS2
9743,DCIS2
9744,DCIS2
9745,DCIS2
9746,DCIS2
9747,DCIS2
9749,DCIS2
9750,DCIS2
9752,DCIS2
9753,DCIS2
9754,DCIS2
9755,DCIS2
9756,DCIS2
9757,DCIS2
9758,DCIS2
9759,DCIS2
9760,DCIS2
9761,DCIS2
9763,DCIS2
9764,DCIS2
9765,DCIS2
9766,DCIS2
9767,DCIS2
9768,DCIS2
9769,DCIS2
9770,DCIS2
9771,Unassigned
9772,Unassigned
9773,DCIS2
9774,Unassigned
9775,Unassigned
9776,Unassigned
9777,Unassigned
9779,Unassigned
9780,DCIS2
9781,DCIS2
9782,DCIS2
9783,DCIS2
9784,DCIS2
9785,DCIS2
9786,DCIS2
9787,DCIS2
9788,DCIS2
9789,DCIS2
9791,DCIS2
9792,DCIS2
9793,DCIS2
9794,DCIS2
9795,DCIS2
9796,DCIS2
9797,DCIS2
9798,DCIS2
9799,DCIS2
9800,DCIS2
9801,DCIS2
9802,DCIS2
9803,DCIS2
9805,DCIS2
9806,DCIS2
9807,DCIS2
9808,DCIS2
9809,DCIS2
9810,DCIS2
9811,DCIS2
9812,DCIS2
9813,DCIS2
9814,DCIS2
9815,Unassigned
9910,Unassigned
9911,Unassigned
9913,Unassigned
9914,DCIS2
9915,Unassigned
9916,Unassigned
9917,Unassigned
9918,Unassigned
9919,Unassigned
9920,Unassigned
9921,Unassigned
9922,Unassigned
9923,Unassigned
9924,Unassigned
9925,Unassigned
9926,Unassigned
9927,Unassigned
9928,Unassigned
9929,Unassigned
9930,Unassigned
9931,Unassigned
9932,Unassigned
9933,Unassigned
9934,DCIS2
9935,Unassigned
9936,Unassigned
9937,Unassigned
9938,Unassigned
9939,DCIS2
9940,Unassigned
9941,DCIS2
9942,DCIS2
9943,Unassigned
9944,Unassigned
9945,Unassigned
9946,Unassigned
9947,Unassigned
9948,Unassigned
9949,Unassigned
9950,Unassigned
9951,Unassigned
9952,Unassigned
9953,Unassigned
9954,Unassigned
9955,Unassigned
9956,Unassigned
9957,Unassigned
9958,Unassigned
9959,Unassigned
9960,Unassigned
9961,Unassigned
9962,Unassigned
9963,Unassigned
9964,DCIS2
9965,Unassigned
9966,DCIS2
9967,DCIS2
9969,Unassigned
9970,Unassigned
9971,Unassigned
9972,Unassigned
9973,Unassigned
9974,DCIS2
9976,Unassigned
9977,Unassigned
9978,Unassigned
9979,Unassigned
9980,Unassigned
9981,Unassigned
9982,Unassigned
9983,Unassigned
9984,Unassigned
9985,Unassigned
9986,Unassigned
9987,Unassigned
9988,Unassigned
9989,Unassigned
9991,Unassigned
9992,Unassigned
9993,Unassigned
9994,Unassigned
9996,Unassigned
9997,Unassigned
9998,Unassigned
9999,Unassigned
10000,Unassigned
10001,Unassigned
10003,Unassigned
10004,Unassigned
10005,Unassigned
10006,Unassigned
10007,Unassigned
10008,Unassigned
10009,Unassigned
10010,Unassigned
10011,Unassigned
10012,Unassigned
10013,Unassigned
10014,Unassigned
10015,Unassigned
10016,Unassigned
10017,Unassigned
10018,Unassigned
10019,Unassigned
10020,Unassigned
10021,Unassigned
10022,Unassigned
10023,Unassigned
10025,Unassigned
10027,Unassigned
10030,Unassigned
10032,Unassigned
10034,Unassigned
10035,Unassigned
10036,Unassigned
10037,Unassigned
10038,Unassigned
10039,Unassigned
10040,Unassigned
10041,Unassigned
10042,Unassigned
10043,DCIS1
10044,DCIS1
10045,DCIS1
10046,DCIS1
10047,DCIS1
10048,DCIS1
10049,DCIS1
10050,DCIS1
10051,DCIS1
10052,DCIS1
10053,DCIS1
10054,DCIS1
10055,DCIS1
10056,DCIS1
10057,DCIS1
10058,DCIS1
10059,DCIS1
10060,DCIS1
10061,DCIS1
10062,DCIS1
10063,DCIS1
10064,DCIS1
10065,DCIS1
10066,DCIS1
10067,DCIS1
10068,DCIS1
10069,DCIS1
10070,DCIS1
10071,DCIS1
10072,DCIS1
10073,DCIS1
10074,DCIS1
10075,DCIS1
10076,DCIS1
10077,DCIS1
10078,DCIS1
10079,DCIS1
10080,DCIS1
10081,DCIS1
10082,DCIS1
10083,DCIS1
10084,DCIS1
10085,DCIS1
10086,DCIS1
10087,DCIS1
10088,DCIS1
10089,DCIS1
10090,DCIS1
10091,DCIS1
10092,DCIS1
10093,DCIS1
10094,DCIS1
10095,DCIS1
10096,DCIS1
10097,DCIS1
10098,DCIS1
10099,DCIS1
10100,DCIS1
10101,DCIS1
10102,DCIS1
10103,DCIS1
10104,DCIS1
10105,DCIS1
10106,DCIS1
10107,DCIS1
10108,DCIS1
10109,DCIS1
10110,DCIS1
10111,DCIS1
10112,DCIS1
10113,DCIS1
10114,DCIS1
10115,DCIS1
10116,DCIS1
10117,DCIS1
10118,DCIS1
10119,DCIS1
10120,DCIS1
10121,DCIS1
10122,DCIS1
10123,DCIS1
10124,DCIS1
10125,DCIS1
10126,DCIS1
10127,DCIS1
10128,DCIS1
10129,DCIS1
10130,DCIS1
10131,DCIS1
10132,DCIS1
10133,DCIS1
10134,DCIS1
10135,DCIS1
10136,DCIS1
10137,DCIS1
10138,DCIS1
10139,DCIS1
10140,DCIS1
10141,DCIS1
10142,DCIS1
10143,DCIS1
10144,DCIS1
10145,DCIS1
10146,DCIS1
10147,DCIS1
10148,DCIS1
10149,DCIS1
10150,DCIS1
10151,DCIS1
10152,DCIS1
10153,DCIS1
10155,DCIS1
10156,DCIS1
10157,DCIS1
10158,DCIS1
10159,DCIS1
10160,DCIS1
10161,DCIS1
